seed,max_neurons,layers,lr,epoch,Jou_score,Jou_mse,Jou_rmse,Jou_mape
3,390,1,0.01,11,0.9992011189460754,0.0008123672450892627,0.028502056857168445,0.1339418590068817
3,390,1,0.01,12,0.9988386034965515,0.001180991530418396,0.03436555732733569,0.22655436396598816
3,390,1,0.01,13,0.9990313053131104,0.0009850639617070556,0.03138572863113195,0.21817804872989655
3,390,1,0.01,14,0.9967297315597534,0.003325434634461999,0.057666581608952674,0.24701851606369019
3,390,1,0.01,15,0.9992056488990784,0.0008077422389760613,0.028420806444857637,0.1404706984758377
3,390,1,0.01,16,0.9992309212684631,0.0007820306927897036,0.027964811688793893,0.1656486988067627
3,390,1,0.01,17,0.9980224967002869,0.002010845113545656,0.044842447675675065,0.2474108785390854
3,390,1,0.01,18,0.9993077516555786,0.0007039436604827642,0.026531936613876574,0.1514136791229248
3,390,1,0.01,19,0.9989164471626282,0.0011018449440598488,0.03319404982914632,0.16538263857364655
3,390,1,0.01,20,0.9993440508842468,0.0006670236471109092,0.025826800946127826,0.1495654135942459
3,390,1,0.01,21,0.9993598461151123,0.0006509250961244106,0.025513233744949123,0.1613246649503708
3,390,1,0.01,22,0.9988136887550354,0.001206339686177671,0.034732401100091986,0.1531015783548355
3,390,1,0.01,23,0.9988883137702942,0.0011304613435640931,0.03362233399935366,0.1634979248046875
3,390,1,0.01,24,0.9975422024726868,0.0024992635007947683,0.04999263446543669,0.21601052582263947
3,390,1,0.01,25,0.9994727373123169,0.000536181905772537,0.023155602038654424,0.12259434908628464
3,390,1,0.01,26,0.9986456632614136,0.0013771752128377557,0.03711031140852574,0.1360207349061966
3,390,1,0.01,27,0.9991270899772644,0.0008876419742591679,0.029793320967276674,0.18077906966209412
3,390,1,0.01,28,0.9995593428611755,0.00044808106031268835,0.021167925271804233,0.11994850635528564
3,390,1,0.01,29,0.9993218779563904,0.0006895730039104819,0.02625972208364898,0.13963720202445984
3,390,1,0.01,30,0.9994675517082214,0.0005414127954281867,0.023268278737976874,0.13059620559215546
3,390,1,0.01,31,0.9993498921394348,0.0006610889104194939,0.02571164931348228,0.12181784212589264
3,390,1,0.01,32,0.999430775642395,0.0005788165726698935,0.024058607039267536,0.1506778597831726
3,390,1,0.01,33,0.9993475079536438,0.0006634829915128648,0.02575816358968288,0.12458132952451706
3,390,1,0.01,34,0.9990803003311157,0.0009352233610115945,0.03058142182782865,0.22351180016994476
3,390,1,0.01,35,0.9986527562141418,0.001369951176457107,0.03701285150399935,0.1485779583454132
3,390,1,0.01,36,0.999389111995697,0.0006211852305568755,0.02492358783475757,0.12538383901119232
3,390,1,0.01,37,0.9986904263496399,0.001331646810285747,0.036491736191715335,0.16123676300048828
3,390,1,0.01,38,0.9975135326385498,0.0025284115690737963,0.050283313028019506,0.16231858730316162
3,390,1,0.01,39,0.9989702701568604,0.0010470934212207794,0.03235882292699751,0.14683763682842255
3,390,1,0.01,40,0.9994047284126282,0.0006053105462342501,0.024603059692531133,0.14287541806697845
3,390,1,0.01,41,0.999165415763855,0.0008486821316182613,0.029132149450705854,0.13465118408203125
3,390,1,0.01,42,0.9995034337043762,0.0005049158353358507,0.02247033233701386,0.13721062242984772
3,390,1,0.01,43,0.9994859099388123,0.0005227349465712905,0.022863397529048268,0.11690349876880646
3,390,1,0.01,44,0.9991381764411926,0.0008763348450884223,0.029602953316999005,0.0913408026099205
3,390,1,0.01,45,0.9995490312576294,0.0004586023569572717,0.021415003080954054,0.13835325837135315
3,390,1,0.01,46,0.9991209506988525,0.0008938906248658895,0.029898003693656364,0.1632242351770401
3,390,1,0.01,47,0.998748779296875,0.001272354507818818,0.03567007860684944,0.16455958783626556
3,390,1,0.01,48,0.9991312026977539,0.0008834364707581699,0.02972265921411087,0.12378311902284622
3,390,1,0.01,49,0.9995183348655701,0.000489819620270282,0.02213186888336098,0.12301866710186005
3,390,1,0.01,50,0.9993621110916138,0.0006486490019597113,0.025468588534893553,0.10403145849704742
3,390,1,0.01,51,0.9991379380226135,0.0008766326354816556,0.02960798263106853,0.13180424273014069
3,390,1,0.01,52,0.9995859861373901,0.0004209764883853495,0.020517711577691833,0.1108693853020668
3,390,1,0.01,53,0.9992313385009766,0.0007816164870746434,0.027957404870170684,0.15464915335178375
3,390,1,0.01,54,0.9993773102760315,0.0006331995828077197,0.025163457290438444,0.1496194750070572
3,390,1,0.01,55,0.9978512525558472,0.0021849805489182472,0.046743775509882034,0.3868023157119751
3,390,1,0.01,56,0.9996280670166016,0.0003782051499001682,0.01944749726571952,0.1039794385433197
3,390,1,0.01,57,0.9996375441551208,0.00036854983773082495,0.019197651880655222,0.13390271365642548
3,390,1,0.01,58,0.9992210268974304,0.0007921160431578755,0.028144556190458494,0.15518245100975037
3,390,1,0.01,59,0.9990907311439514,0.0009246207191608846,0.030407576673600358,0.2074074000120163
3,390,1,0.01,60,0.9993271231651306,0.0006842242437414825,0.026157680396806642,0.21627748012542725
3,390,1,0.01,61,0.9974108934402466,0.0026327765081077814,0.05131058865485546,0.2669234871864319
3,390,1,0.01,62,0.9993554353713989,0.0006554085994139314,0.02560094918970645,0.10415468364953995
3,390,1,0.01,63,0.999608039855957,0.0003985868243034929,0.01996463934819492,0.10243885964155197
3,390,1,0.01,64,0.99964839220047,0.0003575673617888242,0.018909451652251164,0.10789337009191513
3,390,1,0.01,65,0.9995177984237671,0.0004903458175249398,0.022143753465140904,0.1103401929140091
3,390,1,0.01,66,0.9990873336791992,0.0009280603844672441,0.030464083515957675,0.14408008754253387
3,390,1,0.01,67,0.9992263317108154,0.0007867360836826265,0.028048816083439718,0.14845280349254608
3,390,1,0.01,68,0.9996187090873718,0.00038769724778831005,0.01969002914645659,0.09462108463048935
3,390,1,0.01,69,0.9988306760787964,0.0011890752939507365,0.034482971071976044,0.1584615558385849
3,390,1,0.01,70,0.9996041655540466,0.00040251362952403724,0.020062742323123158,0.10468961298465729
3,390,1,0.01,71,0.9994967579841614,0.0005117170512676239,0.0226211637911851,0.10268615931272507
3,390,1,0.01,72,0.9997220635414124,0.00028261865372769535,0.016811265678933734,0.12581785023212433
3,390,1,0.01,73,0.9989644885063171,0.001052997657097876,0.03244992537892616,0.1756572127342224
3,390,1,0.01,74,0.9994018077850342,0.0006082573090679944,0.02466287309029494,0.07479751110076904
3,390,1,0.01,75,0.9987771511077881,0.0012434999225661159,0.03526329426707204,0.12439481914043427
3,390,1,0.01,76,0.9995796084403992,0.00042750607826747,0.020676220115569237,0.09250911325216293
3,390,1,0.01,77,0.9995951056480408,0.00041170729673467577,0.020290571621683698,0.10347861796617508
3,390,1,0.01,78,0.9994539022445679,0.0005553377559408545,0.023565605359100253,0.10166961699724197
3,390,1,0.01,79,0.9994987845420837,0.0005096874083392322,0.022576257624753314,0.12074661254882812
3,390,1,0.01,80,0.998675525188446,0.0013468116521835327,0.036698932575533215,0.17557376623153687
