seed,max_neurons,layers,lr,unlock_layers,epoch,Hys_score,Hys_mse,Hys_rmse,Hys_mape
3,380,2,0.01,4,45,0.9978597164154053,0.0020862033125013113,0.04567497468528375,0.5102065205574036
3,380,2,0.01,4,46,0.9982901215553284,0.0016667012823745608,0.040825252998292136,0.6107465028762817
3,380,2,0.01,4,47,0.9972378015518188,0.0026924507692456245,0.051888830871832374,1.3412901163101196
3,380,2,0.01,4,48,0.9970256686210632,0.00289921835064888,0.05384439015021788,0.5033029913902283
3,380,2,0.01,4,49,0.9972525835037231,0.002678006887435913,0.051749462677750706,0.3761388957500458
3,380,2,0.01,4,50,0.9963918924331665,0.0035169709008187056,0.05930405467435347,0.679973304271698
3,380,2,0.01,4,51,0.997860312461853,0.0020856631454080343,0.04566906113998879,1.0702017545700073
3,380,2,0.01,4,52,0.998225212097168,0.0017299726605415344,0.0415929400324326,0.8393301367759705
3,380,2,0.01,4,53,0.9970874786376953,0.0028389666695147753,0.0532819544453352,1.0725836753845215
3,380,2,0.01,4,54,0.9981675148010254,0.0017861941596493125,0.04226339029999028,0.3745788335800171
3,380,2,0.01,4,55,0.9964120984077454,0.0034972666762769222,0.05913769251735244,0.36552342772483826
3,380,2,0.01,4,56,0.9958422780036926,0.004052693955600262,0.06366077250238378,0.6811372637748718
3,380,2,0.01,4,57,0.9979185461997986,0.002028888324275613,0.045043182883490955,0.5014822483062744
3,380,2,0.01,4,58,0.9974896311759949,0.0024469296913594007,0.04946645015926856,0.475344717502594
3,380,2,0.01,4,59,0.9925664067268372,0.007245791144669056,0.08512221299208013,1.0684258937835693
3,380,2,0.01,4,60,0.9973167777061462,0.0026154140941798687,0.05114111940679309,0.7774319052696228
3,380,2,0.01,4,61,0.997211217880249,0.00271833804436028,0.052137683534659265,0.8760626316070557
3,380,2,0.01,4,62,0.9979982376098633,0.0019511883147060871,0.044172257296928884,0.5864804983139038
3,380,2,0.01,4,63,0.998306155204773,0.0016510783461853862,0.040633463379158144,0.3982572853565216
3,380,2,0.01,4,64,0.9976983070373535,0.002243541181087494,0.04736603404431802,1.1877269744873047
3,380,2,0.01,4,65,0.9966877698898315,0.003228558227419853,0.05682040326695907,0.7875745892524719
3,380,2,0.01,4,66,0.9974303245544434,0.0025047638919204473,0.05004761624613551,0.69700026512146
3,380,2,0.01,4,67,0.9975568652153015,0.0023814390879124403,0.048799990654839684,0.38478517532348633
3,380,2,0.01,4,68,0.9976643919944763,0.002276631537824869,0.04771406016914584,0.4340590834617615
3,380,2,0.01,4,69,0.9976845383644104,0.0022569624707102776,0.04750749909972401,0.4829041659832001
3,380,2,0.01,4,70,0.997390866279602,0.0025432261172682047,0.05043040865656558,0.7118783593177795
3,380,2,0.01,4,71,0.9982239007949829,0.0017312259878963232,0.04160800389223596,0.6039589047431946
3,380,2,0.01,4,72,0.997705340385437,0.0022366999182850122,0.047293761938389,0.47928887605667114
